ENTPID,ITEMID,ITEMLL,FRNID,FRNLL,RAYID,CIRCUITLL,MNFID,LOCID,SUM(NBPRISEPREP)
970,7628314,COUETTE 140  MICRO   B00,110629,ABEIL SAS,50,BLANP 15/12,16422,885,1
970,7628314,COUETTE 140  MICRO   B00,110629,ABEIL SAS,50,BLANP 15/12,16422,807,1
970,7629160,TAIE RECT UNIE       691,103553,VISTEX LIMITED,50,BLANP 15/12,16544,236,1
970,7629183,HC 240 UNI           691,103553,VISTEX LIMITED,50,BLANP 15/12,16544,694,1
970,7629214,DH 140 UNI           551,103553,VISTEX LIMITED,50,BLANP 15/12,16544,211,1
970,7629226,DH 160 UNI           691,103553,VISTEX LIMITED,50,BLANP 15/12,16544,213,1
970,7629226,DH 160 UNI           691,103553,VISTEX LIMITED,50,BLANP 15/12,16544,1347,1
970,7629218,DH 140 UNI           692,103553,VISTEX LIMITED,50,BLANP 15/12,16544,756,1
970,7627877,COUETTE CO MICRO140  691,110629,ABEIL SAS,50,BLANP 15/12,16422,806,1
970,7627114,LOT SERV ET DB       590,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,813,2
970,7627114,LOT SERV ET DB       590,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,853,2
970,7629160,TAIE RECT UNIE       691,103553,VISTEX LIMITED,50,BLANP 15/12,16544,900,1
970,7627148,2GANTS LITEAU CHAIN  810,14622,BELFAMA EMPRESA TEXTIL LDA,50,BLANP 15/12,16422,911,1
970,7629160,TAIE RECT UNIE       691,103553,VISTEX LIMITED,50,BLANP 15/12,16544,388,1
970,7627137,DDB LITEAU HILO      810,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,838,2
970,7627137,DDB LITEAU HILO      810,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,766,3
970,7627137,DDB LITEAU HILO      810,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,365,1
970,7632548,SERVIETTE INV UNI    350,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,885,1
970,7627104,MAXI DB UNI          651,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,1284,1
970,7629164,TAIE RECT UNIE       552,103553,VISTEX LIMITED,50,BLANP 15/12,16544,2811,1
970,7627877,COUETTE CO MICRO140  691,110629,ABEIL SAS,50,BLANP 15/12,16422,758,1
970,7629160,TAIE RECT UNIE       691,103553,VISTEX LIMITED,50,BLANP 15/12,16544,43,1
970,7629164,TAIE RECT UNIE       552,103553,VISTEX LIMITED,50,BLANP 15/12,16544,463,1
970,7629164,TAIE RECT UNIE       552,103553,VISTEX LIMITED,50,BLANP 15/12,16544,113,2
970,7627112,LOT SERV ET DB       650,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,756,1
970,7627112,LOT SERV ET DB       650,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,162,2
970,7629214,DH 140 UNI           551,103553,VISTEX LIMITED,50,BLANP 15/12,16544,229,1
970,7629226,DH 160 UNI           691,103553,VISTEX LIMITED,50,BLANP 15/12,16544,904,2
970,7629218,DH 140 UNI           692,103553,VISTEX LIMITED,50,BLANP 15/12,16544,830,1
970,7629160,TAIE RECT UNIE       691,103553,VISTEX LIMITED,50,BLANP 15/12,16544,818,1
970,7629209,DH 90 UNI            691,103553,VISTEX LIMITED,50,BLANP 15/12,16544,1188,1
970,7627140,SERV LITEAU CHAIN    810,14622,BELFAMA EMPRESA TEXTIL LDA,50,BLANP 15/12,16422,1202,1
970,7627797,PLAID DOUDOU CORAL   690,12449,MPX IMPORT,50,BLANP 15/12,16422,846,1
970,7627096,MAXI DB UNI          700,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,365,1
970,7627089,DRAP DE BAIN UNI     651,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,226,1
970,7627112,LOT SERV ET DB       650,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,806,2
970,7627112,LOT SERV ET DB       650,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,238,1
970,7629183,HC 240 UNI           691,103553,VISTEX LIMITED,50,BLANP 15/12,16544,3,1
970,7629183,HC 240 UNI           691,103553,VISTEX LIMITED,50,BLANP 15/12,16544,58,1
970,7629156,TC UNIE              552,103553,VISTEX LIMITED,50,BLANP 15/12,16544,1272,3
970,7627140,SERV LITEAU CHAIN    810,14622,BELFAMA EMPRESA TEXTIL LDA,50,BLANP 15/12,16422,955,1
970,7627880,COUETTE CO MICRO140  991,110629,ABEIL SAS,50,BLANP 15/12,16422,1301,1
970,7627140,SERV LITEAU CHAIN    810,14622,BELFAMA EMPRESA TEXTIL LDA,50,BLANP 15/12,16422,3,1
970,7627140,SERV LITEAU CHAIN    810,14622,BELFAMA EMPRESA TEXTIL LDA,50,BLANP 15/12,16422,879,1
970,7627148,2GANTS LITEAU CHAIN  810,14622,BELFAMA EMPRESA TEXTIL LDA,50,BLANP 15/12,16422,143,1
970,7629156,TC UNIE              552,103553,VISTEX LIMITED,50,BLANP 15/12,16544,851,3
970,7627880,COUETTE CO MICRO140  991,110629,ABEIL SAS,50,BLANP 15/12,16422,144,1
970,7627140,SERV LITEAU CHAIN    810,14622,BELFAMA EMPRESA TEXTIL LDA,50,BLANP 15/12,16422,1235,2
970,7627148,2GANTS LITEAU CHAIN  810,14622,BELFAMA EMPRESA TEXTIL LDA,50,BLANP 15/12,16422,770,2
970,7627154,DDB LITEAU CHAIN     810,14622,BELFAMA EMPRESA TEXTIL LDA,50,BLANP 15/12,16422,298,1
970,7629156,TC UNIE              552,103553,VISTEX LIMITED,50,BLANP 15/12,16544,60,2
970,7627148,2GANTS LITEAU CHAIN  810,14622,BELFAMA EMPRESA TEXTIL LDA,50,BLANP 15/12,16422,795,1
970,7627962,COUETTE CO MICRO220  691,110629,ABEIL SAS,50,BLANP 15/12,16422,1166,1
970,7627962,COUETTE CO MICRO220  691,110629,ABEIL SAS,50,BLANP 15/12,16422,766,1
970,7627096,MAXI DB UNI          700,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,389,1
970,7627089,DRAP DE BAIN UNI     651,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,1907,1
970,7627112,LOT SERV ET DB       650,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,187,2
970,7629214,DH 140 UNI           551,103553,VISTEX LIMITED,50,BLANP 15/12,16544,1166,2
970,5120055,SERV 0 TWIST BLANC   B00,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,18,1
970,6261508,HANDYB 80%R LIEN ULTRARESIST 3,1689,MELITTA-FRANCE SAS,67,BLANP 15/12,16418,1285,1
970,4000139,PRISUNIC ET LE DESIGN,6047,DNL DISTRIBUTION /INTERFORUM,53,BLANP 15/12,16223,316,2
970,5121475,COUETTE ANTHRAC 220  990,110629,ABEIL SAS,50,BLANP 15/12,16422,263,1
970,5121475,COUETTE ANTHRAC 220  990,110629,ABEIL SAS,50,BLANP 15/12,16422,234,1
970,5120038,GANTS 0 TWIST BLANC  B00,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,1890,1
970,5120913,DB 0 TWIST BLANC     B00,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,35,1
970,5120055,SERV 0 TWIST BLANC   B00,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,888,1
970,5121040,MAXI DB UNI          B00,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,766,2
970,7629214,DH 140 UNI           551,103553,VISTEX LIMITED,50,BLANP 15/12,16544,1334,1
970,5120913,DB 0 TWIST BLANC     B00,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,365,1
970,5120913,DB 0 TWIST BLANC     B00,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,60,1
970,7628314,COUETTE 140  MICRO   B00,110629,ABEIL SAS,50,BLANP 15/12,16422,3,1
970,7628314,COUETTE 140  MICRO   B00,110629,ABEIL SAS,50,BLANP 15/12,16422,2481,1
970,7627102,MAXI DB UNI          590,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,35,1
970,7627102,MAXI DB UNI          590,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,398,1
970,7629206,DH 90 UNI            551,103553,VISTEX LIMITED,50,BLANP 15/12,16544,170,1
970,7627880,COUETTE CO MICRO140  991,110629,ABEIL SAS,50,BLANP 15/12,16422,853,1
970,7629187,HC 260 UNI           551,103553,VISTEX LIMITED,50,BLANP 15/12,16544,763,2
970,7627114,LOT SERV ET DB       590,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,263,1
970,7627114,LOT SERV ET DB       590,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,1238,2
970,7629160,TAIE RECT UNIE       691,103553,VISTEX LIMITED,50,BLANP 15/12,16544,885,1
970,7627065,SERVIETTE INV UNI    651,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,825,1
970,7627137,DDB LITEAU HILO      810,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,807,2
970,7627137,DDB LITEAU HILO      810,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,122,3
970,7628317,COUETTE MICRO 400G   B00,110629,ABEIL SAS,50,BLANP 15/12,16422,805,1
970,7629187,HC 260 UNI           551,103553,VISTEX LIMITED,50,BLANP 15/12,16544,754,1
970,7627877,COUETTE CO MICRO140  691,110629,ABEIL SAS,50,BLANP 15/12,16422,774,1
970,7629189,HC 260 UNI           691,103553,VISTEX LIMITED,50,BLANP 15/12,16544,320,2
970,7629209,DH 90 UNI            691,103553,VISTEX LIMITED,50,BLANP 15/12,16544,908,1
970,7629209,DH 90 UNI            691,103553,VISTEX LIMITED,50,BLANP 15/12,16544,1350,1
970,7627112,LOT SERV ET DB       650,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,1751,2
970,7629183,HC 240 UNI           691,103553,VISTEX LIMITED,50,BLANP 15/12,16544,4,1
970,7629178,HC 240 UNI           551,103553,VISTEX LIMITED,50,BLANP 15/12,16544,365,1
970,7627104,MAXI DB UNI          651,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,795,1
970,7627104,MAXI DB UNI          651,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,388,1
970,7629172,HC 140 UNI           551,103553,VISTEX LIMITED,50,BLANP 15/12,16544,238,1
970,7629226,DH 160 UNI           691,103553,VISTEX LIMITED,50,BLANP 15/12,16544,298,1
970,7629218,DH 140 UNI           692,103553,VISTEX LIMITED,50,BLANP 15/12,16544,802,1
970,7627877,COUETTE CO MICRO140  691,110629,ABEIL SAS,50,BLANP 15/12,16422,2018,1
970,7627071,SERVIETTE UNI        851,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,806,1
970,7627137,DDB LITEAU HILO      810,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,238,1
970,7629209,DH 90 UNI            691,103553,VISTEX LIMITED,50,BLANP 15/12,16544,389,1
970,7627959,COUETTE POIS 240     600,110629,ABEIL SAS,50,BLANP 15/12,16422,1888,1
970,7629221,DH 160 UNI           551,103553,VISTEX LIMITED,50,BLANP 15/12,16544,754,2
970,7627877,COUETTE CO MICRO140  691,110629,ABEIL SAS,50,BLANP 15/12,16422,879,1
970,7629164,TAIE RECT UNIE       552,103553,VISTEX LIMITED,50,BLANP 15/12,16544,21,2
970,7629221,DH 160 UNI           551,103553,VISTEX LIMITED,50,BLANP 15/12,16544,820,1
970,7629172,HC 140 UNI           551,103553,VISTEX LIMITED,50,BLANP 15/12,16544,1788,1
970,7629152,TC UNIE              691,103553,VISTEX LIMITED,50,BLANP 15/12,16544,797,2
970,7629172,HC 140 UNI           551,103553,VISTEX LIMITED,50,BLANP 15/12,16544,763,1
970,7629214,DH 140 UNI           551,103553,VISTEX LIMITED,50,BLANP 15/12,16544,56,1
970,7629218,DH 140 UNI           692,103553,VISTEX LIMITED,50,BLANP 15/12,16544,770,2
970,7627877,COUETTE CO MICRO140  691,110629,ABEIL SAS,50,BLANP 15/12,16422,838,1
970,7629156,TC UNIE              552,103553,VISTEX LIMITED,50,BLANP 15/12,16544,753,3
970,7627102,MAXI DB UNI          590,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,365,1
970,7627170,DDB LITEAU PLISSE    650,103030,"FELPINTER INDUSTRIAS TEXTEIS,SA",50,BLANP 15/12,16422,1907,1
970,7627140,SERV LITEAU CHAIN    810,14622,BELFAMA EMPRESA TEXTIL LDA,50,BLANP 15/12,16422,144,1
970,7629154,TC UNIE              551,103553,VISTEX LIMITED,50,BLANP 15/12,16544,1188,1
970,7627148,2GANTS LITEAU CHAIN  810,14622,BELFAMA EMPRESA TEXTIL LDA,50,BLANP 15/12,16422,813,1
970,7627148,2GANTS LITEAU CHAIN  810,14622,BELFAMA EMPRESA TEXTIL LDA,50,BLANP 15/12,16422,810,1
970,7627238,LOT140 PALMI PRUSSIE 551,12449,MPX IMPORT,50,BLANP 15/12,16422,158,1
970,7627148,2GANTS LITEAU CHAIN  810,14622,BELFAMA EMPRESA TEXTIL LDA,50,BLANP 15/12,16422,780,1
970,7629221,DH 160 UNI           551,103553,VISTEX LIMITED,50,BLANP 15/12,16544,1355,1
970,7628314,COUETTE 140  MICRO   B00,110629,ABEIL SAS,50,BLANP 15/12,16422,465,1
970,7627154,DDB LITEAU CHAIN     810,14622,BELFAMA EMPRESA TEXTIL LDA,50,BLANP 15/12,16422,801,2
970,7629154,TC UNIE              551,103553,VISTEX LIMITED,50,BLANP 15/12,16544,1644,1
970,7627148,2GANTS LITEAU CHAIN  810,14622,BELFAMA EMPRESA TEXTIL LDA,50,BLANP 15/12,16422,2872,1
970,7629221,DH 160 UNI           551,103553,VISTEX LIMITED,50,BLANP 15/12,16544,1266,2
970,7629156,TC UNIE              552,103553,VISTEX LIMITED,50,BLANP 15/12,16544,48,3
970,7627962,COUETTE CO MICRO220  691,110629,ABEIL SAS,50,BLANP 15/12,16422,1231,1
970,7627186,LOT240 CODY TERRAC   190,12449,MPX IMPORT,50,BLANP 15/12,16422,236,1
970,7627962,COUETTE CO MICRO220  691,110629,ABEIL SAS,50,BLANP 15/12,16422,35,1
970,5120055,SERV 0 TWIST BLANC   B00,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,53,1
970,7629178,HC 240 UNI           551,103553,VISTEX LIMITED,50,BLANP 15/12,16544,847,1
970,7628317,COUETTE MICRO 400G   B00,110629,ABEIL SAS,50,BLANP 15/12,16422,2472,1
970,7627104,MAXI DB UNI          651,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,1571,1
970,6261508,HANDYB 80%R LIEN ULTRARESIST 3,1689,MELITTA-FRANCE SAS,67,BLANP 15/12,16418,787,4
970,6261508,HANDYB 80%R LIEN ULTRARESIST 3,1689,MELITTA-FRANCE SAS,67,BLANP 15/12,16418,805,1
970,6261508,HANDYB 80%R LIEN ULTRARESIST 3,1689,MELITTA-FRANCE SAS,67,BLANP 15/12,16418,963,2
970,5120038,GANTS 0 TWIST BLANC  B00,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,2843,1
970,5120038,GANTS 0 TWIST BLANC  B00,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,1399,1
970,7629152,TC UNIE              691,103553,VISTEX LIMITED,50,BLANP 15/12,16544,1645,2
970,5120913,DB 0 TWIST BLANC     B00,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,179,1
970,5120913,DB 0 TWIST BLANC     B00,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,263,1
970,5120913,DB 0 TWIST BLANC     B00,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,2884,1
970,5120913,DB 0 TWIST BLANC     B00,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,905,1
970,5200366,50ASS.BLANCHE 18CM CARTON MPX,103869,CO.DI.MA SARL,68,BLANP 15/12,16356,322,1
970,5200366,50ASS.BLANCHE 18CM CARTON MPX,103869,CO.DI.MA SARL,68,BLANP 15/12,16356,327,1
970,7628314,COUETTE 140  MICRO   B00,110629,ABEIL SAS,50,BLANP 15/12,16422,889,1
970,7627102,MAXI DB UNI          590,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,190,1
970,7627009,TORCH COT SLUB RAYE  ASSORTI,12449,MPX IMPORT,50,BLANP 15/12,16422,778,1
970,7629214,DH 140 UNI           551,103553,VISTEX LIMITED,50,BLANP 15/12,16544,1266,1
970,7629226,DH 160 UNI           691,103553,VISTEX LIMITED,50,BLANP 15/12,16544,369,1
970,7629218,DH 140 UNI           692,103553,VISTEX LIMITED,50,BLANP 15/12,16544,1284,1
970,7629218,DH 140 UNI           692,103553,VISTEX LIMITED,50,BLANP 15/12,16544,186,1
970,7627877,COUETTE CO MICRO140  691,110629,ABEIL SAS,50,BLANP 15/12,16422,34,1
970,7627877,COUETTE CO MICRO140  691,110629,ABEIL SAS,50,BLANP 15/12,16422,22,2
970,7627114,LOT SERV ET DB       590,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,229,2
970,7627047,2 GANTS UNIS         590,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,246,1
970,7629214,DH 140 UNI           551,103553,VISTEX LIMITED,50,BLANP 15/12,16544,853,2
970,7627065,SERVIETTE INV UNI    651,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,778,1
970,7627137,DDB LITEAU HILO      810,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,7,3
970,7627137,DDB LITEAU HILO      810,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,770,1
970,7627137,DDB LITEAU HILO      810,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,911,2
970,7627104,MAXI DB UNI          651,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,1360,1
970,7627104,MAXI DB UNI          651,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,817,1
970,7627794,PLAID DOUDOU CORAL   701,12449,MPX IMPORT,50,BLANP 15/12,16422,169,1
970,7629193,DP UNI               551,103553,VISTEX LIMITED,50,BLANP 15/12,16544,33,1
970,7627137,DDB LITEAU HILO      810,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,2757,3
970,7629214,DH 140 UNI           551,103553,VISTEX LIMITED,50,BLANP 15/12,16544,955,2
970,7629226,DH 160 UNI           691,103553,VISTEX LIMITED,50,BLANP 15/12,16544,144,1
970,7629226,DH 160 UNI           691,103553,VISTEX LIMITED,50,BLANP 15/12,16544,848,1
970,7629226,DH 160 UNI           691,103553,VISTEX LIMITED,50,BLANP 15/12,16544,14,1
970,7627877,COUETTE CO MICRO140  691,110629,ABEIL SAS,50,BLANP 15/12,16422,1248,1
970,7627877,COUETTE CO MICRO140  691,110629,ABEIL SAS,50,BLANP 15/12,16422,843,1
970,7627877,COUETTE CO MICRO140  691,110629,ABEIL SAS,50,BLANP 15/12,16422,902,1
970,7627137,DDB LITEAU HILO      810,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,317,2
970,7627114,LOT SERV ET DB       590,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,53,2
970,7627170,DDB LITEAU PLISSE    650,103030,"FELPINTER INDUSTRIAS TEXTEIS,SA",50,BLANP 15/12,16422,963,1
970,7627140,SERV LITEAU CHAIN    810,14622,BELFAMA EMPRESA TEXTIL LDA,50,BLANP 15/12,16422,36,2
970,7629152,TC UNIE              691,103553,VISTEX LIMITED,50,BLANP 15/12,16544,56,1
970,7629164,TAIE RECT UNIE       552,103553,VISTEX LIMITED,50,BLANP 15/12,16544,756,1
970,7629226,DH 160 UNI           691,103553,VISTEX LIMITED,50,BLANP 15/12,16544,1788,1
970,7629214,DH 140 UNI           551,103553,VISTEX LIMITED,50,BLANP 15/12,16544,1907,1
970,7629214,DH 140 UNI           551,103553,VISTEX LIMITED,50,BLANP 15/12,16544,822,1
970,7629214,DH 140 UNI           551,103553,VISTEX LIMITED,50,BLANP 15/12,16544,1795,1
970,7629221,DH 160 UNI           551,103553,VISTEX LIMITED,50,BLANP 15/12,16544,1196,1
970,7629206,DH 90 UNI            551,103553,VISTEX LIMITED,50,BLANP 15/12,16544,193,1
970,7627959,COUETTE POIS 240     600,110629,ABEIL SAS,50,BLANP 15/12,16422,1272,1
970,7629206,DH 90 UNI            551,103553,VISTEX LIMITED,50,BLANP 15/12,16544,786,2
970,7627069,SERVIETTE UNI        700,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,806,1
970,7627154,DDB LITEAU CHAIN     810,14622,BELFAMA EMPRESA TEXTIL LDA,50,BLANP 15/12,16422,388,1
970,7627140,SERV LITEAU CHAIN    810,14622,BELFAMA EMPRESA TEXTIL LDA,50,BLANP 15/12,16422,1158,1
970,7627140,SERV LITEAU CHAIN    810,14622,BELFAMA EMPRESA TEXTIL LDA,50,BLANP 15/12,16422,2872,2
970,7629154,TC UNIE              551,103553,VISTEX LIMITED,50,BLANP 15/12,16544,60,4
970,7627081,DRAP DE BAIN UNI     700,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,1284,1
970,7627102,MAXI DB UNI          590,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,166,1
970,7627959,COUETTE POIS 240     600,110629,ABEIL SAS,50,BLANP 15/12,16422,122,1
970,7627170,DDB LITEAU PLISSE    650,103030,"FELPINTER INDUSTRIAS TEXTEIS,SA",50,BLANP 15/12,16422,803,1
970,7629221,DH 160 UNI           551,103553,VISTEX LIMITED,50,BLANP 15/12,16544,1026,2
970,7629221,DH 160 UNI           551,103553,VISTEX LIMITED,50,BLANP 15/12,16544,893,3
970,7629154,TC UNIE              551,103553,VISTEX LIMITED,50,BLANP 15/12,16544,155,1
970,7629156,TC UNIE              552,103553,VISTEX LIMITED,50,BLANP 15/12,16544,1147,3
970,7629156,TC UNIE              552,103553,VISTEX LIMITED,50,BLANP 15/12,16544,955,2
970,7627962,COUETTE CO MICRO220  691,110629,ABEIL SAS,50,BLANP 15/12,16422,256,2
970,5120913,DB 0 TWIST BLANC     B00,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,813,1
970,7627071,SERVIETTE UNI        851,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,1360,1
970,7628317,COUETTE MICRO 400G   B00,110629,ABEIL SAS,50,BLANP 15/12,16422,229,1
970,6261508,HANDYB 80%R LIEN ULTRARESIST 3,1689,MELITTA-FRANCE SAS,67,BLANP 15/12,16418,398,1
970,6261508,HANDYB 80%R LIEN ULTRARESIST 3,1689,MELITTA-FRANCE SAS,67,BLANP 15/12,16418,1795,1
970,4000139,PRISUNIC ET LE DESIGN,6047,DNL DISTRIBUTION /INTERFORUM,53,BLANP 15/12,16223,39,3
970,5121475,COUETTE ANTHRAC 220  990,110629,ABEIL SAS,50,BLANP 15/12,16422,963,1
970,5121475,COUETTE ANTHRAC 220  990,110629,ABEIL SAS,50,BLANP 15/12,16422,825,1
970,5121475,COUETTE ANTHRAC 220  990,110629,ABEIL SAS,50,BLANP 15/12,16422,1347,1
970,7627096,MAXI DB UNI          700,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,763,2
970,5120038,GANTS 0 TWIST BLANC  B00,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,797,1
970,5120055,SERV 0 TWIST BLANC   B00,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,56,1
970,5121040,MAXI DB UNI          B00,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,754,1
970,5120055,SERV 0 TWIST BLANC   B00,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,830,1
970,5120913,DB 0 TWIST BLANC     B00,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,113,1
970,7628314,COUETTE 140  MICRO   B00,110629,ABEIL SAS,50,BLANP 15/12,16422,317,1
970,7627075,SERVIETTE UNI        590,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,846,1
970,7628314,COUETTE 140  MICRO   B00,110629,ABEIL SAS,50,BLANP 15/12,16422,398,1
970,7627009,TORCH COT SLUB RAYE  ASSORTI,12449,MPX IMPORT,50,BLANP 15/12,16422,237,1
970,7629214,DH 140 UNI           551,103553,VISTEX LIMITED,50,BLANP 15/12,16544,756,1
970,7629214,DH 140 UNI           551,103553,VISTEX LIMITED,50,BLANP 15/12,16544,754,2
970,7629226,DH 160 UNI           691,103553,VISTEX LIMITED,50,BLANP 15/12,16544,2893,1
970,7629218,DH 140 UNI           692,103553,VISTEX LIMITED,50,BLANP 15/12,16544,1571,1
970,7629218,DH 140 UNI           692,103553,VISTEX LIMITED,50,BLANP 15/12,16544,813,1
970,7627877,COUETTE CO MICRO140  691,110629,ABEIL SAS,50,BLANP 15/12,16422,1353,1
970,7629160,TAIE RECT UNIE       691,103553,VISTEX LIMITED,50,BLANP 15/12,16544,1248,1
970,7627047,2 GANTS UNIS         590,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,184,1
970,7627112,LOT SERV ET DB       650,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,1347,1
970,7627071,SERVIETTE UNI        851,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,888,1
970,7627137,DDB LITEAU HILO      810,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,908,1
970,7627137,DDB LITEAU HILO      810,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,2884,1
970,7628317,COUETTE MICRO 400G   B00,110629,ABEIL SAS,50,BLANP 15/12,16422,762,1
970,7627104,MAXI DB UNI          651,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,190,1
